Source File,Referenced File
CER2019100721,REQ2018101604
CER2019100721,DAT2019090581
CER2019100721,ISO2019040204
CER2019100721,MER2018111920
CER2019100721,DAT2020042735
CER2019100721,CII2019032264
CER2019100721,LSR2017101647.zip
CER2019100721,DAT2019090588
CER2019100721,PLS2019090355
CER2019100721,CIR2019112561
CER2019100721,POD2018090469
CER2019110414,DAT2019081380
CER2019110414,LDP2018112630
CER2019110414,VER2019092575
CER2019110414,RMP2019011503
CER2019110414,"LDR2018112631 External documents and full text sources, Single DFS, single upright.zip"
CER2019110414,HAD2019011503
CER2019110414,POD2019011503
CER2019110414,LSR2017101646
CER2019110414,DAT2019060517
CER2019110414,LDR2018112631
CER2019110414,VAR2019111164
CER2019110414,MER2020031789
CER2019110414,BER2020032008
CER2019110414,REQ2019011503
CER2019110414,LSP2017101643
CER2019110414,DAT20150105C
CER2019110414,DAT2019082805
CER2019110414,IUC2019011503
CER2019110414,RMR2019092576
CER2019110414,GSP2019072301
CER2020020716,LDR2019061932
CER2020020716,LSR2017101335
CER2020020716,LDR2019102235
CER2020020716,VAR2018041108
CER2020020716,RMR2018040625
CER2020020716,GSP2019091119
CER2020020716,LDR2019102235 External documents and fulltext sources -swelling reduction.zip
CER2020020716,LDP2019102234
CER2020020716,LDP2019061931
CER2020020716,BER2020032631
CER2020020716,LSP2017101334
CER2020020716,LSR2017101335.zip
CER2020020716,REQ2019070410
CER2020020716,PLS2019103105
CER2020020716,MER2015091736
CER2020020716,LDR2019061932 External documents and full text sources ankle stirrups literature review.zip
CER2020020716,IUC2015091736
CER2020020716,RMP2015091736
CER2020020716,HAD2015091736
CER2020042203,LSR2018020105
CER2020042203,RMP2018022035
CER2020042203,IUC2018021922
CER2020042203,GSP2019090460
CER2020042203,HAD202030374
CER2020042203,LSR2018020105 External documents for SOTA report – elbow.zip
CER2020042203,LDR2019080970
CER2020042203,MER2020042204
CER2020042203,BER2020050410
CER2020042203,HAD2018021924
CER2020042203,LDR2019080970 – External Literature Reference.zip
CER2020042203,LDP2019080969
CER2020042203,LSP2018020104
CER2020042203,RMR2018022036
CER2020082818,LSR2019020514
CER2020082818,RMP2020070910
CER2020082818,LDP2020070334
CER2020082818,HAD2020070914
CER2020082818,LDR2020070637
CER2020082818,IUC2020070913
CER2020082818,LSP2019020513
CER2020082818,LSR2019020514 - External Literature References.zip
CER2020082818,RMR2020070912
CER2020082818,GSP2020070914
CER2020082818,POD2019020406
CER2020082818,CER2020082818 external documents for Thomas splint Equivalent products.zip
CER2020082818,MER2019020705
CER2020090718,VAR2020120839
CER2020090718,DAT2020060953
CER2020090718,LDP2018112630
CER2020090718,DAT2020120841
CER2020090718,GSP2020021130
CER2020090718,REQ2020021130
CER2020090718,"LDR2018112631 External documents and full text sources, Single DFS, single upright.zip"
CER2020090718,DAT2020060957
CER2020090718,BER2020060219
CER2020090718,POD2020021130
CER2020090718,LSR2017101646
CER2020090718,VER2020060215
CER2020090718,LDR2018112631
CER2020090718,HAD2020021130
CER2020090718,LSR2017101646 External documents and fulltext sources.zip
CER2020090718,DAT2020060956
CER2020090718,MER2020031789
CER2020090718,RMR2020060220
CER2020090718,LSP2017101643
CER2020090718,IUC2020021130
CER2020090718,RMP2020021130
CER2020090718,BOM2020051142
CER2021051274,LDP2020020601
CER2021051274,LSP2021051275
CER2021051274,LDR2020020602
CER2021051274,HAD2020010902
CER2021051274,RMR2021052732
CER2021051274,GSP2019090461
CER2021051274,RMP2021040648
CER2021051274,BER2021040757 – Supplementary documents.zip
CER2021051274,LSR2021051276
CER2021051274,BER2020032631
CER2021051274,IUC2021031143
CER2021052121,DAT2020022112
CER2021052121,BOM2017082523
CER2021052121,BER2020032430
CER2021052121,LDR2019082031
CER2021052121,VER2015060141
CER2021052121,DAT2021051378
CER2021052121,LSR2017122062
CER2021052121,CIR2017053064
CER2021052121,LIT2017072796 - Data for demonstration of equivalence.zip
CER2021052121,LDR2019082031 – External Literature References.zip
CER2021052121,RMP2015060141
CER2021052121,DAT2019091335
CER2021052121,GSP2019090466
CER2021052121,LDP2019082030
CER2021052121,HAD2015060141
CER2021052121,LSP2017122061
CER2021052121,POD20150601141
CER2021052121,TSC2020011750
CER2021052121,VAR2015060141
CER2021052121,IUC201506041
CER2021052121,RMR2015060141
LSP2017101334,LSR2019092707
LSP2017101334,LSR2017101335C
LSP2017101336,LRS2017101337.zip
LSP2017101336,LSR2017101337
LSP2017101648,LSR2017101647.zip
LSP2017101648,LSR2017101647
LSP2017102309,LSR2017102310 - External Literature References.zip
LSP2017102309,LSR2017102310
LSP2017122061,LSR2017122062 - External Literature References.zip
LSP2017122061,LSR2017122062
LSP2018020102,LSR2018020102 external documents  -wrist SOTA.zip
LSP2018020102,LSR2018020103
LSP2018020102,LSP2018020102
LSP2018020104,LSR2018020105
LSP2018020104,LSR2018020105 External documents for SOTA report - elbow.zip
LSP2018020727,LSR2018020728 - External literature reference.zip
LSP2018020727,LSR2018020728
LSP2018030256,LSR2018030257
LSP2018030256,LSR2018030257 - External literature reference.zip
LSP2018050319,LSR2018050320
LSP2018050319,LSR2018050320 - External Literature References.zip
LSP2018121020,LDR2019031832
LSP2018121020,LSR2018121021 External documents for functional hip SOTA.zip
LSP2018121020,LSR2018121021
LSP2020021978,LSR2017102310
LSP2020021978,LSR2020022008
LSP2020021978,LSR2017101335
LSP2020022007,LSP2020022007C
LSP2020030821,LSP2020030821
LSP2020063023,CEP2019111513
LSP2020051402,LSR2020051403
LSP2020051402,CEP2020082004
LSP2020051402,LSR2020051403.zip
LSP2020051402,CEP2020040147
LSP2021033137,DAT2021032316
LSP2021033137,DAT2020042846
LSP2021051275,LDR2020020602
LSP2021051275,LSR2017101335
LSP2021051275,LSR2020022008
LSP2021051275,LSR2020021979
LSP2021051275,LSR2017102310
LSP2022083041,LSR2017122062 – External Literature References.zip
LSP2022083041,LSP201712206
LSP2022083041,LSR2022083042
LSR2017101335,LSR2019092707
LSR2017101335,LSP2017101334
LSR2017101335,LSR2017101335
LSR2017101337,LSP2017101336
LSR2017101337,LRS2017101337.zip
LSR2017101645,LSR2017101645
LSR2017101645,LSP2017101644
LSR2017101646,LSP2017101643
LSR2017101647,LSP2017101648
LSR2017101647,LSR2017101647.zip
LSR2017102310,LSP2017102309
LSR2017102310,LSR2017102310 – External Literature References.zip
LSR2017122062,LSR2017122062 - External Literature References.zip
LSR2017122062,LSR2017122062
LSR2018020103,LSR2018020102 external documents  -wrist SOTA.zip
LSR2018020103,LSP2018020102
LSR2018020105,LSP2018020104
LSR2018020105,LSR2018020105 External documents for SOTA report - elbow.zip
LSR2018020728,LSR2018020728
LSR2018020728,LSR2018020728 - External literature reference.zip
LSR2018020728,LSP2018020727
LSR2018030257,LSP2018030256
LSR2018030257,LSR2018030257 - External literature reference.zip
LSR2018032259,LSP2018032258
LSR2018032259,LSR2018032259 – External Literature References.zip
LSR2018041214,LSP2018041212
LSR2018041214,LSR2018041214 External documents for SOTA report- Knee ACL.zip
LSR2018050320,LSP2018050319
LSR2018050320,LSR2018050320 - External Literature References.zip
LSR2018070306,LSR2018070306
LSR2018070306,LSP2018070305
LSR2018072534,LSP2018070623
LSR2018072534,LSR2018072534
LSR2018092833,LSR2018092833 external documents TLSO SOTA.zip
LSR2018092833,LSP2018092832
LSR2018121021,LSP2018121020
LSR2018121021,LSR2018121021 External documents for functional hip SOTA.zip
LSR2019020514,LSR2019020514
LSR2019020514,LSP2019020513
LSR2019021921,LSR2019021921 - External Literature References.zip
LSR2019021921,LSP2019021920
LSR2019092707,LSR2019092707 External documents and fulltext sources wedges sota.zip
LSR2019092707,LSP2019092706
LSR2019110747,LSR2019110747 External documents  and full text sources for SOTA_halo_jtongs.zip
LSR2019110747,CEP2019111513
LSR2019110747,LSP2020063023
LSR2020021979,LSR2017102310
LSR2020021979,LSR2017101335
LSR2020021979,LSR2020022008
LSR2020021979,LSR2020021979
LSR2020021979,LSP2020021978
LSR2020022008,LSP2020022007
LSR2020022008,LSR2020022008
LSR2020030501,LDR2019092474
LSR2020030501,LSR2020030501 External Literature References.zip
LSR2020030501,LDP2019091741
LSR2020030822,LSR2020030822
LSR2020030822,LSP2020030821
LSR2020051403,LSR2020051403
LSR2020051403,CEP2020040147
LSR2020051403,LSP2020051402
LSR2020051403,LSR2020051403.zip
LSR2020051403,CEP2020082004
LSR2021033138,LSR2021033138
LSR2021033138,DAT2020042846
LSR2021033138,LSP2021033137
LSR2021033138,DAT2021032316
LSR2021033138,LSR2020051403.zip
LSR2021051276,LSP2021051275
LSR2021051276,LDR2020020602
LSR2021051276,LSR2017101335
LSR2021051276,LSR2020022008
LSR2021051276,LSR2020021979
LSR2021051276,LSR2017102310
LSR2022083042,LSR2022083042 - External Literature References.zip
LSR2022083042,LSP2022083041
LSR2022083042,LSR2017122062
LSR2022083042,LSR2017122062 – External Literature References.zip
LDP2017120813,POD2015052623
LDP2017120813,LDR2017120813
LDP2018042301,LDP2018042301
LDP2018042301,LDR2018042302
LDP2018042301,CEP2018020730
LDP2018050858,LDR2018050859
LDP2018050858,CEP2018042305
LDP2018050858,POD2015092488
LDP2018053043,CEP2018052413
LDP2018053151,LDR2018053152
LDP2018053151,LDR2018053152 - External Literature References.zip
LDP2018053151,POD20180516132
LDP2018053151,LIT2016060699
LDP2018053151,LDP2018053151
LDP2018062506,LDR2018062507
LDP2018062506,LDP2018062506
LDP2018062506,LSR2017102310
LDP2018062506,CEP2018050960
LDP2018062846,LSR2017101647.zip
LDP2018062846,LSR2017101647
LDP2018062950,CEP2018022617
LDP2018062950,CEP2017122054
LDP2018070412,LDR2018070413
LDP2018070412,CEP2018070411
LDP2018071032,POD2015052624
LDP2018071032,LDR2018071033 – External references.zip
LDP2018071032,LSR2017101645
LDP2018071032,LDR2018071033
LDP2018080744,LDR2018080746
LDP2018080744,CEP2018061143
LDP2018080744,LIT2015092155
LDP2018080744,CEP2018080745
LDP2018081580,CEP2018061822
LDP2018081580,CEP2018062503
LDP2018091205,CEP2018061142
LDP2018091205,LSP2018070623
LDP2018091205,LSR2018072534
LDP2018103085,LIT2015092156
LDP2018110620,LDR2018110621
LDP2018111514,LSR2018020105
LDP2018112630,LDP2018112630
LDP2018112630,CEP2018040932
LDP2018112630,POD2017042747
LDP2018112630,LDR2018112631
LDP2018112630,LIT2016092609
LDP2018112738,LSR2018020103
LDP2018120718,LIT2016090911
LDP2018120718,CEP2018020525
LDP2018120718,POD2016062209
LDP2018120718,POD20160708107
LDP2018120718,POD2016070460
LDP2018120718,LDR2018120719
LDP2018120718,CEP2018031315
LDP2018120718,CEP2018052823
LDP2019020515,CEP2018050323
LDP2019020515,CEP2018020524
LDP2019020515,CEP2019020407
LDP2019020619,LDR2019020620 External documents for ankle proprioception.zip
LDP2019020619,LDR2019020620
LDP2019020619,CEP2019101815
LDP2019020619,CEP2018052303
LDP2019020619,CEP2017122056
LDP2019020626,LIT2016100525
LDP2019031831,CEP2019022552
LDP2019032266,LIT2016052319 External document full text datasources postoperative knee braces.zip
LDP2019041814,LDR2019041815 External documents - External stabilization MCL.zip
LDP2019041814,CEP2019041604
LDP2019060514,LDR2018081581
LDP2019060514,LDR2019032267
LDP2019060514,LDR2018061931
LDP2019060514,CEP2019041816
LDP2019061931,CEP2018013126
LDP2019061931,LIT2015091736
LDP2019061931,LIT2017040431
LDP2019070522,LIT2017072796
LDP2019070522,POD2016112228
LDP2019070522,LDR2019070523
LDP2019070941,CEP2018032138
LDP2019070941,LDP2019070941
LDP2019071152,LDP2019071152
LDP2019071152,LDR2019071153 External documents and full text sources Walkers immobilization.zip
LDP2019071152,LDR2019071153
LDP2019071152,CEP2017111606
LDP2019072507,LSR2017122062
LDP2019080969,LSR2018020105
LDP2019082030,CEP2017111447
LDP2019082030,LSR2017122062
LDP2019082030,LIT2017051674
LDP2019082030,CEP2017120601
LDP2019082030,CEP2018010577
LDP2019082151,LSR2018020105
LDP2019082663,LIT2016120250
LDP2019082663,LSR2017101646
LDP2019091223,LDR2018062507
LDP2019091223,CEP2019091225
LDP2019091223,LIT2016031759
LDP2019091742,LDR2018112741
LDP2019091742,LSR2018020103
LDP2019091742,LIT2016062726
LDP2019092056,LSR2017101647
LDP2019100725,LSR2018020103
LDP2019100725,LIT2017011334
LDP2019100836,LDP2019100836
LDP2019100836,"LDR2019100837 External documents and full text sources, formfit night splint.zip"
LDP2019100836,POD20180516132
LDP2019100836,LDR2019100837
LDP2019100836,LIT2016060699
LDP2019100836,LDP2018053151
LDP2019101466,LSR2018020103
LDP2019102232,LIT2015091188
LDP2019102232,LDR2019020620
LDP2019102232,CEP2019101815
LDP2019102232,LDR2019061932
LDP2019102234,LIT2015091188
LDP2019102234,CEP2019101815
LDP2019121172,LSR2017101337
LDP2019121205,LSR2017101337
LDP2019121732,CEP2019112907
LDP2019121732,LSR2018020102 external documents  -wrist SOTA.zip
LDP2019121732,LSR2018020103
LDP2019121732,CEP2019121314
LDP2020012211,LDR2018112741
LDP2020012211,LSR2018020103
LDP2020013146,LSR2019092707
LDP2020032428,LDR2019020627
LDP2020040138,LIT20151208100
LDP2020040138,CEP2018120505
LDP2020051151,LDR2020100102
LDP2020051151,LDR2020090413
LDP2020051151,CEP2019111513
LDP2020051152,CER2015102013
LDP2020051152,CEP2020090301
LDP2020051915,LSP2018050319
LDP2020051915,LSR2018050320
LDP2020070334,LSR2019020514
LDP2020070334,CEP2019020706
LDP2021022475,POD2019111274
LDP2021022475,LIT2017061528
LDP2021052627,LDR2018062507
LDP2021052627,LDP2019091223
LDP2021052627,LSR2017102310
LDP2021052627,CEP2021012045
LDP2021092334,LIT2017030837
LDP2021092334,LSR2020051403
LDP2021092334,CEP2020040147
LDP2022010313,CEP2017111447
LDP2022010313,LDP2022010313
LDP2022010313,LDR2022010314 - External Literature References.zip
LDP2022010313,LSR2017122062
LDP2022020818,POD2017022315
LDP2022020818,LIT2017032168
LDP2022020818,LDR2022020819
LDP2022053132,LDR2019031832
LDP2022053132,LSR2018121021
LDP2022053132,LIT2015091510
LDP2022053132,POD2015061051
LDP2022053132,PMS2015061051
LDP2022053132,LDR2022060133
LDP2022070512,CEP2017111338
LDP2022070512,LDR2022070513
LDP2022070512,LDP2022070512
LDP2022070512,LIT2017030964
LDP2023101835,CER2018041111
LDP2023101835,LSR2018032259
LDP2023101835,LDR2023101836
LDP2023101835,LDP2023101835
LDP2023101835,LDR2023101836 - External Literature References.zip
LDP2024022370,CEP2017122054
LDP2024022370,LDP2019082663
LDP2024022370,CEP2017112453
LDP2024022370,LDP2024022370
LDP2024022370,LDR2024022371 External literature references.zip
LDP2024022370,LDP2019020626
LDP2024022370,LDR2024022371
LDP2024022370,LDR2019020627
LDP2024072444,LDP2018103085
LDP2024072444,LDP2018062950
LDP2024072444,LDP2020032428
LDP2024072444,LDP2020040138
LDP2024072444,LDP2018062846
LDR2017120814,LDP2017120813
LDR2017120814,POD2015052623
LDR2018042302,LDP2018042301
LDR2018042302,LDR2018042302
LDR2018042302,CEP2018020730
LDR2018042302,LDR2018042302 - External literature reference.zip
LDR2018050859,LDR2018020105 External documents for device report - elbow.zip
LDR2018050859,CEP2018042605
LDR2018050859,LDP2018050858
LDR2018053152,LDP2019100836
LDR2018053152,"LDR2019100837 External documents and full text sources, formfit night splint.zip"
LDR2018053152,LDR2018053152
LDR2018053152,POD20180516132
LDR2018053152,LIT2016060699
LDR2018060713,LDP2018060712
LDR2018060713,CEP2018081612
LDR2018060713,POD2020031137
LDR2018060713,LDR2018060713 - External Literature References.zip
LDR2018060713,CEP2018030258
LDR2018060713,POD2017040508
LDR2018061931,LDP2018053043
LDR2018061931,CEP2018052413
LDR2018061931,LDR2018061931 – External Literature References.zip
LDR2018062507,LDP2018062506
LDR2018062507,LSR2017102310
LDR2018062507,CEP2018050960
LDR2018062507,LDR2018062507 – External Documents.zip
LDR2018062847,LSR2017101647
LDR2018062847,LDR2018062847 External documents - subluxations and dislocations patella.zip
LDR2018062847,LSR2017101647.zip
LDR2018062847,LDP2018062846
LDR2018062951,LDR2018062951 External data for LIT softer knee braces for knee pain.zip
LDR2018062951,LDP2018062950
LDR2018070413,LDR2018070413 - External Literature References.zip
LDR2018070413,CEP2018070411
LDR2018070413,LDP2018070412
LDR2018080746,LDR2018080746 - External Literature References.zip
LDR2018080746,CEP2018061143
LDR2018080746,LIT2015092155
LDR2018080746,LDP2018080744
LDR2018080746,CEP2018080745
LDR2018081581,CEP2018061822
LDR2018081581,CEP2018062503
LDR2018081581,LDR2018081581 – External Literature References.zip
LDR2018081581,LDP2018081580
LDR2018100832,CEP2018061142
LDR2018100832,LSR2018072534
LDR2018100832,LDP2018091205
LDR2018100832,LDR2018100832
LDR2018103086,LDP2018103085
LDR2018103086,LDR2018103086 External documents and full text sources for realignment review.zip
LDR2018110621,LDP2018110620
LDR2018110621,LDR2018110621 External Literature References.zip
LDR2018110621,LSR2018092833
LDR2018111515,LSR2018020105
LDR2018111515,LDP2018111514
LDR2018111515,LDR2018111515 – External Literature References.zip
LDR2018112741,LDP2018112738
LDR2018112741,LDR2018112741
LDR2018112741,LSR2018020103
LDR2018112741,LSR2018020102
LDR2018120719,LIT2016090911
LDR2018120719,LDP2018120718
LDR2018120719,CEP2018020525
LDR2018120719,POD2016062209
LDR2018120719,POD20160708107
LDR2018120719,POD2016070460
LDR2018120719,"LDR2018120719 External documents and fulltext sources, ULO family.zip"
LDR2018120719,CEP2018031315
LDR2018120719,CEP2018052823
LDR2019020516,LIT2016080877
LDR2019020516,LDP2019020515
LDR2019020516,LSR2018030257
LDR2019020516,LDR2019020516
LDR2019020620,LDR2019020620 External documents for ankle proprioception.zip
LDR2019020620,CEP2019101815
LDR2019020620,CEP2018052303
LDR2019020620,LDP2019020619
LDR2019020620,CEP2017122056
LDR2019020627,LIT2016100525
LDR2019020627,LDR2019020627 External documents for knee proprioception review.zip
LDR2019020627,LDP2019020626
LDR2019031832,CEP2019022552
LDR2019031832,LDP2019031831
LDR2019031832,"LDR2019031832 External documents - Pain, function, proprioception hip braces.zip"
LDR2019032267,LDP2019032266
LDR2019032267,LDR2019032267 External document and full text datasources postoperative knee bracesC:\Ossur_PD\Product Documentation\Braces & Support\Knees\Immobilization Knee\LDR2019032267 External document and full text datasources postoperative knee braces.zip
LDR2019041815,LDR2019041815 External documents - External stabilization MCL.zip
LDR2019041815,LDP2019041814
LDR2019041815,CEP2019041604
LDR2019060516,LDP2019060514
LDR2019060516,LDR2018061931
LDR2019060516,LDR2018081581
LDR2019060516,CEP2019041816
LDR2019060516,LDR2019060516 External documents and full text sources ROM hinges.zip
LDR2019060516,LDR2019032267
LDR2019060734,LDP2019060733
LDR2019061932,CEP2018013126
LDR2019061932,LIT2015091736
LDR2019061932,LDR2019061932 External documents and full text sources ankle stirrups literature review.zip
LDR2019061932,LDP2019061931
LDR2019061932,LIT2017040431
LDR2019070523,LIT2017072796
LDR2019070523,LDP2019070522
LDR2019070523,LDR2019070523
LDR2019070942,LDR2019070942 - External Literature References.zip
LDR2019070942,CEP2018032138
LDR2019070942,LDR2019070942
LDR2019070942,LDP2019070941
LDR2019071153,LDP2019071152
LDR2019071153,LDR2019071153 External documents and full text sources Walkers immobilization.zip
LDR2019071153,CEP2017111606
LDR2019072508,LDP2019072507
LDR2019072508,LDR2019072508
LDR2019072508,LSR2017122062
LDR2019080970,LSR2018020105
LDR2019080970,LDR2019080970 – External Literature Reference.zip
LDR2019080970,LDP2019080969
LDR2019082031,CEP2017111447
LDR2019082031,LSR2017122062
LDR2019082031,LIT2017051674
LDR2019082031,CEP2017120601
LDR2019082031,LDP2019082030
LDR2019082031,LDR2019082031 – External Literature References.zip
LDR2019082031,CEP2018010577
LDR2019082152,LSR2018020105
LDR2019082152,LDR2019082152 – External Literature References.zip
LDR2019082152,LDP2019082151
LDR2019082664,LSR2017101646
LDR2019082664,LIT2016120250
LDR2019082664,LDP2019082663
LDR2019082664,LDR2019082664 - External review – Knee sleeves and OA.zip
LDR2019091224,LIT2016031759
LDR2019091224,LDR2019091224 External documents and full text sources foot up devices.zip
LDR2019091224,LDR2018062507
LDR2019091224,CEP2019091225
LDR2019091224,LDP2019091223
LDR2019092057,LDR2019092057 – External Literature References.zip
LDR2019092057,LDP2019092056
LDR2019092057,LSR2017101647
LDR2019092368,LDP2019091742
LDR2019092368,LSR2018020103
LDR2019092368,LDR2019092368 - External review - CMC OA braces.zip
LDR2019092368,LIT2016062726
LDR2019092474,LDR2019092474 External Literature References.zip
LDR2019092474,LDP2019091741
LDR2019100726,LDR2019100726 - External review – Elastic wrist braces.zip
LDR2019100726,LSR2018020103
LDR2019100726,LIT2017011334
LDR2019100726,LDR2019100726 - External literature references.zip
LDR2019100726,LDP2019100725
LDR2019100837,LDP2019100836
LDR2019100837,"LDR2019100837 External documents and full text sources, formfit night splint.zip"
LDR2019100837,LDR2018053152
LDR2019100837,POD20180516132
LDR2019100837,LIT2016060699
LDR2019101467,LDR2019101467 External Literature References.zip
LDR2019101467,LDP2019101466
LDR2019102233,LDR2019061932
LDR2019102233,LDR2019102233 External documents and fulltext sources Lace up Ankle braces.zip
LDR2019102233,LDR2019020620
LDR2019102233,CEP2019101815
LDR2019102233,LIT2015091188
LDR2019102233,LDP2019102232
LDR2019102235,LIT2015091188
LDR2019102235,LDR2019102235 External documents and fulltext sources -swelling reduction.zip
LDR2019102235,CEP2019101815
LDR2019102235,LDP2019102234
LDR2019121204,LDP2019121172
LDR2019121204,LSP2017101337
LDR2019121204,LDR2019121204 - External review – Forefoot offloading shoes.zip
LDR2019121204,LDR2019121204 - External literature references.zip
LDR2019121206,LDP2019121205
LDR2019121206,LDR2019121206 – External Literature References.zip
LDR2019121206,LSR2017101337.zip
LDR2019121206,LSR2017101337
LDR2019121733,CEP2019112907
LDR2019121733,LSR2018020103
LDR2019121733,LDP2019121732
LDR2019121733,LDR2019092368
LDR2019121733,LIT2016062726
LDR2019121733,LDR2019080970
LDR2019121733,LDR2019121733 External documents and full text sources Formfit wrist and thumb braces.zip
LDR2019121733,CEP2019121314
LDR2020012212,LDP2020012211
LDR2020012212,LDR2018112741
LDR2020012212,LSR2018020103
LDR2020012212,LDR2020012212 External Literature References.zip
LDR2020013147,LSR2019092707
LDR2020013147,LDR2020013147 - External review – Heel lifts.zip
LDR2020013147,LDR2020013147 - External literature references.zip
LDR2020013147,LDP2020013146
LDR2020020602,LDP2020020601
LDR2020020602,LDR2020020602 – External Literature References.zip
LDR2020032429,LDR2019020627
LDR2020032429,LDR202003429 External data and full text sources.zip
LDR2020032429,LDP2018062846
LDR2020040139,LIT20151208100
LDR2020040139,CEP2018120505
LDR2020040139,LDP2020040138
LDR2020040139,LDR2020040139 PFOA external documents.zip
LDR2020051916,LDP2020051915
LDR2020051916,LSP2018050319
LDR2020051916,LDR2020051916 – External Literature References.zip
LDR2020051916,LSR2018050320
LDR2020070637,LSR2019020514
LDR2020070637,LDP2020070334
LDR2020070637,CEP2019020706
LDR2020070637,LDR2020070637
LDR2020090412,LDR2020090412 External documents and full text sources JTongs.zip
LDR2020090412,CER2015102013
LDR2020090412,LDP2020051152
LDR2020090413,CER2016020354
LDR2020090413,LDP2020051151
LDR2020090413,LSR2019110747
LDR2020090413,LDR2020090413 External documents Halo- suitable for treatment.zip
LDR2020090413,LDR2020100102
LDR2020100102,CER2016020354
LDR2020100102,LDP2020051151
LDR2020100102,LDR2020100102 External documents and full text sources Halo Pin Torque.zip
LDR2020100102,LSR2019110747
LDR2020100102,LDR2020090413
LDR2021022476,POD2019111274
LDR2021022476,LDP2021022475
LDR2021022476,LIT2017061528
LDR2021022476,LDR2021022476
LDR2021052629,LSR2017102310
LDR2021052629,LDP2021052627
LDR2021052629,LDR2018062507
LDR2021052629,LDP2019091223
LDR2021052629,CEP2021012045
LDR2021092335,LIT2017030837
LDR2021092335,LSR2020051403
LDR2021092335,LDP2021092334
LDR2021092335,CEP2020040147
LDR2022010314,LDR2022010314
LDR2022010314,CEP2017111447
LDR2022010314,LDR2022010314 - External Literature References.zip
LDR2022010314,LSR2017122062
LDR2022020819,POD2017022315
LDR2022020819,LIT2017032168
LDR2022020819,LDR2022020819
LDR2022020819,LDP2022020818
LDR2022060133,LDR2019031832
LDR2022060133,LSR2018121021
LDR2022060133,CEP2019021117
LDR2022060133,LIT2015091510
LDR2022060133,LDP2022053132
LDR2022060133,POD2015061051
LDR2022060133,PMS2015061051
LDR2022060133,LDR2022060133
LDR2023101836,CER2018041111
LDR2023101836,LSR2018032259
LDR2023101836,LDR2023101836
LDR2023101836,LDP2023101835
LDR2023101836,LDR2023101836 - External Literature References.zip
LDR2024022371,LDR2019082664
LDR2024022371,CEP2017122054
LDR2024022371,CEP2017112453
LDR2024022371,LDP2024022370
LDR2024022371,LDR2024022371
LDR2024022371,LDR2019020627
LDR2024072445,LDR2018062847
LDR2024072445,LDP2024072444
LDR2024072445,LDR2024072445_External literature references.zip
LDR2024072445,LDR2020032429
LDR2024072445,LDR2018062951
LDR2024072445,LDR2020040139
LDR2024072445,LDR2018103086
CIP2015052725,MNA2015052727
CIP2015052725,RAD2015052725
CIP2015052725,LIT2015052725
CIP2015052725,CER2015052725
CIP2015052725,HAD2015052725
CIP2015120912,HAD2015120357
CIP2015120912,RMR2015120357
CIP2015120912,CER2016010722
CIP2015120912,LIT2016010723
CIP2015120912,RAD2016010603
CIP2016060389,HAD2015120357
CIP2016060389,RMR2015120357
CIP2016060389,CIR2016012163
CIP2016060389,CER2016010722
CIP2016060389,LIT2016010723
CIP2016060389,RAD2016010603
CIP2017101755,HAD2016032172
CIP2017101755,VAP2016032172
CIP2018010576,LIT2016090911
CIP2018010576,HAD2016070460
CIR2016012163,CIP2015120912
CIR2016012163,POD2015120357
CIR2016012163,TSC2016041806
CIR2016012163,POD2016011321
CIR2016012163,DAT2016090120
CIR2016012163,LIT2016010723
CIR2016012163,CER2016010722
CIR2016031442,CIP2015121535
CIR2017080426,CIP2017030313
CIR2017080426,CER20160606106
CIR2017080426,LIT2016080877
CIR2017080426,HAD2015052727
CIR2017101756,CIM2017101903
CIR2017101756,CII2017101903
CIR2018032035,CIP2017122163
CIR2018032035,VAP2015120801
CIR2018061508,CIR2018061508 External documents and fulltext data sources.zip
CIR2018061508,CER2016010722
CIR2018061508,CIR2016012163
CIR2018071713,LIT2016090911
CIR2018071713,CIP2018010576
CIR2018080631,CIP2018062621
CIR2018122133,CIP2018083050
CIR2019050112,CIP2016120149
CIR2019090597,CIP2019061313
CIR2019112561,CIB2019032263
CIR2019112561,LSR2017101647
CIR2019112561,CIM2017101903
CIR2019112561,LSR2017101647.zip
CIR2019112561,CIR2019112561
CIR2019120214,CIR2019120214 qualitative data.zip
CIR2019120214,CII2019022802
CIR2020021339,CEP2019051520
CIR2020021339,CIP2019061829
CIR2020060213,CIR2018061508 External documents and fulltext data sources.zip
CIR2020060213,CIP2016060389
CIR2020060213,CIR2018061508
CIR2020060213,CIR2016012163
CIR2020060213,CER2016010722
CIR2020102904,CIP201901717
CIR2020102904,CIP2019071717
CIR2021072830,CII2021010621
CIR2022062374,CER2018031923
CIR2022062374,CIR2022062374
CIR2022062374,CER2017082412
CIR2022062374,CII2021101140
CII2017101758,CIM2017101903
CII2017101758,VAP2016032172
CII2017101758,HAD2016032172
CII2018100837,CIM2017101903
CII2018100837,LSR2018041214 External documents for SOTA report- Knee ACL.zip
CII2018100837,CIB2018100836
CII2019022802,CIM2017101903
CII2019032156,CIB2019032263
CII2019032156,CIM2017101903
CII2019032264,CIB2019032263
CII2019032264,CIM2017101903
CII2019083014,CIM2017101903
CII2019083014,CIB2019083013
CII2020031030,CIM2017101903
CII2021010621,CIM2017101903
CII2021010621,CIB2021010621
CII2021101140,CIM2017101903
